Prey / Predator,D,N,P1,P2,M1,M2
D,1.1073392243,1.2108444680,1.1466046123,1.1166548577,1.1558191212,1.1044642569
N,1.0831525383,1.1588923859,1.1046776511,1.1272009737,1.1177165854,1.1139617135
P1,1.0620564384,1.2117207914,1.1348412183,0.9859815644,1.1499271457,0.9535458072
P2,1.1000448474,1.1829190777,1.1531996994,1.1274075451,1.1552573717,1.1122969974
M1,1.0493686983,1.1973076375,1.1168508561,0.9543515049,1.1317781571,0.9218480210
M2,1.1135287441,1.1973589260,1.1603743282,1.1457025870,1.1620181989,1.1304428897
