Prey / Predator,D,N,P1,P2,M1,M2
D,1.1228009392,1.1580087889,1.1557572531,1.1415566048,1.1647743014,1.1294396805
N,1.0891394734,1.1540026626,1.0838929806,1.1172256365,1.1077294406,1.0929608846
P1,1.0948905337,1.1830388829,1.1323063983,1.0700277482,1.1482520174,1.0371118186
P2,1.0939677447,1.1517089316,1.1327155100,1.1254226045,1.1375239511,1.1100212200
M1,1.0818272756,1.1658949555,1.1141968907,1.0363753169,1.1292872315,1.0015298827
M2,1.1073731876,1.1688816302,1.1423283343,1.1447195801,1.1455079019,1.1284207437
