Prey / Predator,D,N,P1,P2,M1,M2
D,1.0956153451,1.2863171955,1.1291799704,1.1176007855,1.1210111867,1.1261265958
N,1.1265557106,1.0696367131,1.1077830186,1.0850049860,1.0922435941,1.1008121231
P1,1.1340318500,1.0766289001,1.1005892855,1.1614885573,1.0907736679,1.2118283707
P2,1.0968121900,1.1903944207,1.2000162183,1.0856003575,1.1020297739,1.1119198561
M1,1.1340770228,1.1906054807,1.1182943614,1.2043409146,1.0926861228,1.3069721774
M2,1.0968003453,1.0765110227,1.1102596958,1.0835559162,1.0867476744,1.0935291480
