Prey / Predator,D,N,P1,P2,M1,M2
D,0.8203470293,0.8816921048,0.8662911651,0.8768313061,0.8618294992,0.8879844265
N,0.8531688369,0.8320359468,0.8466427530,0.8369385460,0.8410455027,0.8427431006
P1,0.8536873547,0.8289937264,0.8395876131,0.8326692062,0.8344117506,0.8387580888
P2,0.8413208571,0.8296039340,0.8532206528,0.8310999053,0.8428156722,0.8453621559
M1,0.8536942024,0.8292636705,0.8487960036,0.8336893336,0.8349056701,0.8515331040
M2,0.8412997474,0.8290840736,0.8466966874,0.8304377382,0.8432039804,0.8358281827
