Prey / Predator,D,N,P1,P2,M1,M2
D,0.8572030711,0.8656056033,0.8668520030,0.8728577756,0.8633798210,0.8831115437
N,0.8460430672,0.8296793270,0.8412217608,0.8336706144,0.8375058328,0.8376516522
P1,0.8640692964,0.8283022764,0.8408395588,0.8362633491,0.8357369368,0.8425413074
P2,0.8423735117,0.8283422581,0.8475544747,0.8323331221,0.8398842892,0.8440396901
M1,0.8640763254,0.8282030742,0.8474403984,0.8374252925,0.8361740269,0.8508651142
M2,0.8423317771,0.8283798047,0.8437042298,0.8317554876,0.8416009567,0.8370282834
