prey,predator,prey_payoff,predator_payoff
D,D,1.1103952546,0.8491552235
N,N,1.1071960909,0.8284150919
P1,P1,1.1165693394,0.8412095945
D,M2,1.1138923946,0.8507791295
N,M2,1.0890097518,0.8321636991
P1,D,1.0765337085,0.8534204098
N,P2,1.0933288927,0.8327271611
D,P1,1.1053605345,0.8507025640
N,M1,1.0823272590,0.8369686964
D,P2,1.1303819735,0.8442109948
N,P1,1.0797803588,0.8358491134
P1,N,1.1474937561,0.8320373210
D,M1,1.1164304338,0.8463170818
D,N,1.1465309148,0.8376552380
N,D,1.0629519444,0.8400676470
P1,P2,1.1367900435,0.8353817716
P1,M1,1.1232263504,0.8394589622
P1,M2,1.1206276338,0.8406034915
P2,P2,1.1108552853,0.8328281296
P2,D,1.0819028188,0.8403648347
M1,M1,1.1146607621,0.8366658260
P2,N,1.1241564987,0.8284372577
M1,P2,1.1207963413,0.8352509005
M1,D,1.0635356888,0.8534727618
M1,N,1.1378430788,0.8284414997
P2,M2,1.0851560865,0.8409608039
M1,P1,1.0898066166,0.8444372146
P2,M1,1.0886359616,0.8396146663
M2,D,1.0954180989,0.8402727844
M2,N,1.1334712555,0.8321968634
P2,P1,1.0800355723,0.8420122063
M1,M2,1.0843990472,0.8471938537
M2,M2,1.1127569437,0.8373887461
M2,P1,1.0926411774,0.8433973341
M2,P2,1.1201324560,0.8354317055
M2,M1,1.0813028395,0.8475568273
