Prey / Predator,D,N,P1,P2,M1,M2
D,0.8491552235,0.8376552380,0.8507025640,0.8442109948,0.8463170818,0.8507791295
N,0.8400676470,0.8284150919,0.8358491134,0.8327271611,0.8369686964,0.8321636991
P1,0.8534204098,0.8320373210,0.8412095945,0.8353817716,0.8394589622,0.8406034915
P2,0.8403648347,0.8284372577,0.8420122063,0.8328281296,0.8396146663,0.8409608039
M1,0.8534727618,0.8284414997,0.8444372146,0.8352509005,0.8366658260,0.8471938537
M2,0.8402727844,0.8321968634,0.8433973341,0.8354317055,0.8475568273,0.8373887461
