Prey / Predator,D,N,P1,P2,M1,M2
D,1.1036860890,1.1318267303,1.1121010005,1.1125666263,1.1219628388,1.0942842040
N,1.0634255303,1.1102949034,1.0775040837,1.0996875344,1.0898077123,1.0864256274
P1,1.0540316296,1.1468652813,1.1197721577,1.1267274237,1.1328532161,1.1115848799
P2,1.0815643333,1.1270920200,1.0866030580,1.1137330518,1.0982943607,1.0890088814
M1,1.0413930673,1.1416534422,1.0935368082,1.1109572967,1.1176673899,1.0784394974
M2,1.0949855610,1.1322610785,1.1025568768,1.1293222432,1.1019713343,1.1158312507
