Prey / Predator,D,N,P1,P2,M1,M2
D,0.8440652388,0.8124252143,0.8329372887,0.8399712521,0.8294447361,0.8450926125
N,0.8432449011,0.8052124985,0.8434321756,0.8278565149,0.8323637757,0.8391820317
P1,0.8448803031,0.8091171523,0.8380161786,0.8459587411,0.8314959798,0.8585063210
P2,0.8398400098,0.8071477523,0.8307378212,0.8297536852,0.8280272178,0.8357774427
M1,0.8448334679,0.8071452828,0.8395418648,0.8536172527,0.8337259452,0.8643699059
M2,0.8399721034,0.8091149613,0.8315267463,0.8272662093,0.8289828648,0.8340517539
