Prey / Predator,D,N,P1,P2,M1,M2
D,0.7417400936,0.7344819503,0.7147119810,0.7392486750,0.7288243639,0.7218732650
N,0.5827725705,0.7814074079,0.7061089318,0.7809118833,0.7658796172,0.7210390995
P1,0.6668861101,0.7769809270,0.7513220151,0.7624277994,0.7243899712,0.7426275192
P2,0.6894309173,0.7820767411,0.7480046425,0.7701922638,0.7710125994,0.7025088992
M1,0.6637680916,0.7870052734,0.6940826761,0.7525362645,0.7606272170,0.6473656581
M2,0.6925166988,0.7722080274,0.7623736179,0.7371299080,0.6841229444,0.7608517004
