prey,predator,prey_payoff,predator_payoff
D,D,0.8781988089,1.0407726606
D,P2,0.8787331255,1.0457393501
D,P1,0.8535593924,1.0567215647
D,N,0.6314862441,1.1795642134
D,M1,0.8670066593,1.0494338008
N,N,0.8591018161,1.0420683057
D,M2,0.8643218543,1.0535312529
N,D,0.6857158887,1.1336347730
N,P1,0.8012230856,1.0707007899
N,M1,0.8448382396,1.0492320669
N,P2,0.8630100615,1.0392707152
N,M2,0.8135293420,1.0641440327
P1,D,0.8774248932,1.0374427655
P1,P1,0.8597892217,1.0498880368
P1,N,0.8561775878,1.0555151633
P1,P2,0.8459338165,1.0607594504
P1,M1,0.8809916913,1.0396925025
P1,M2,0.8477390682,1.0575236152
P2,D,0.8596456528,1.0427855111
P2,N,0.8021851387,1.0770548140
P2,P2,0.8726147807,1.0374204645
P2,P1,0.7901855169,1.0807285177
P2,M1,0.8516058564,1.0485137200
P2,M2,0.8476796836,1.0493514236
M1,D,0.8718818846,1.0376376723
M1,N,0.8072056955,1.0770717957
M1,P1,0.8427997104,1.0547801200
M1,M1,0.8666922324,1.0434097660
M1,P2,0.8544684785,1.0512136353
M2,D,0.8650154366,1.0426559989
M1,M2,0.6927219830,1.1393313131
M2,N,0.8508743165,1.0555376570
M2,P1,0.8483890820,1.0529476970
M2,P2,0.8876206573,1.0332950586
M2,M2,0.8654223389,1.0440538328
M2,M1,0.7134013964,1.1276608544
