Prey / Predator,D,N,P1,P2,M1,M2
D,0.8541394639,0.8800088236,0.8410447929,0.8574446015,0.8382487711,0.8639476391
N,0.8384154030,0.8225272511,0.8381777499,0.8295027133,0.8333326349,0.8345177424
P1,0.8704764834,0.8337458205,0.8390419471,0.8931241371,0.8345977200,0.8991069728
P2,0.8400063206,0.8374736500,0.8314433890,0.8310097458,0.8286917153,0.8365022647
M1,0.8704776352,0.8373112715,0.8401029785,0.8944866761,0.8347613224,0.8951153269
M2,0.8399976092,0.8338831259,0.8324224316,0.8307601221,0.8309344724,0.8353189862
