Prey / Predator,D,N,P1,P2,M1,M2
D,1.0872197918,1.0664966777,1.0971105596,1.0464372267,1.1042071744,1.0235533634
N,1.0527462098,1.1115390215,1.0706351844,1.0969841857,1.0872232722,1.0797242140
P1,1.0172697774,1.1479141953,1.1171706378,1.1173898772,1.1333368395,1.1001371593
P2,1.0778605029,1.1312137970,1.0830760085,1.1113785594,1.0996596407,1.0821122932
M1,1.0051163948,1.1454988811,1.0866160975,1.0999600320,1.1152578506,1.0642629413
M2,1.0911680402,1.1331805348,1.1039336519,1.1297186042,1.1098163904,1.1132877578
