Prey / Predator,D,N,P1,P2,M1,M2
D,0.8382922028,0.7915659114,0.8278826055,0.8413827298,0.8248706166,0.8465485204
N,0.8097719546,0.7967772210,0.8344372922,0.8218258212,0.8260816048,0.8301901194
P1,0.8297277410,0.7943411265,0.8335327944,0.8681100917,0.8277641148,0.8814494554
P2,0.8233114039,0.7909296075,0.8184101293,0.8251827946,0.8174664554,0.8304093109
M1,0.8296634777,0.7909121100,0.8342377887,0.8756214185,0.8290854397,0.8872713359
M2,0.8231706767,0.7943502731,0.8207906255,0.8237688216,0.8199624896,0.8296373945
