Prey / Predator,D,N,P1,P2,M1,M2
D,1.0391334419,1.1664873115,1.0599553519,1.0615583512,1.0546592904,1.0698861094
N,1.0332177093,1.0404496019,1.0595295773,1.0363261086,1.0448221307,1.0523426575
P1,1.0392001470,1.0524579661,1.0542041897,1.0786769102,1.0385856214,1.1099427646
P2,1.0445329891,1.0845102870,1.0495189773,1.0389089484,1.0423766982,1.0529699747
M1,1.0393412992,1.0845238333,1.0595781271,1.1028623814,1.0461771643,1.1748140434
M2,1.0444808699,1.0524801929,1.0474061898,1.0305237758,1.0796898561,1.0469494609
