Prey / Predator,D,N,P1,P2,M1,M2
D,1.1012672775,1.0658078071,1.1270625261,1.1055074312,1.1356170028,1.0889315574
N,1.0650908042,1.1165196123,1.0768864155,1.1030972217,1.0935680053,1.0857188186
P1,1.0405749305,1.1398949087,1.1230432910,1.0727959981,1.1373089084,1.0601451535
P2,1.0829794677,1.1123097646,1.0996792717,1.1163794965,1.1099438967,1.0963943004
M1,1.0281371863,1.1267434825,1.1008638057,1.0601742285,1.1204133540,1.0511270207
M2,1.0963339679,1.1260604034,1.1144406975,1.1335673497,1.1182281829,1.1189778870
