Prey / Predator,D,N,P1,P2,M1,M2
D,1.1055993413,1.1034706407,1.1307049089,1.1175618282,1.1406896586,1.1021170602
N,1.0659410276,1.1148512814,1.0768359697,1.1028996177,1.0931972939,1.0857097635
P1,1.0542028805,1.1405249621,1.1239488818,1.0876307092,1.1376834680,1.0709574830
P2,1.0835625964,1.1132597671,1.0991795749,1.1172148667,1.1083375665,1.0983589724
M1,1.0416035435,1.1275762317,1.1028978548,1.0707195616,1.1212543997,1.0575302964
M2,1.0969384567,1.1266548501,1.1127741046,1.1339815829,1.1146972839,1.1198727388
