Prey / Predator,D,N,P1,P2,M1,M2
D,1.0410620918,1.1259352267,1.0526080014,1.0370020659,1.0444267325,1.0426072374
N,1.0446403623,1.0190627147,1.0495022280,1.0292421317,1.0381028242,1.0408757664
P1,1.0249852806,0.9977546207,1.0173228737,1.0151655050,1.0088307861,1.0252847599
P2,1.0346818872,1.0160743385,1.0547081767,1.0060910107,1.0134336795,1.0220945379
M1,1.0250583658,1.0159657622,1.0262520796,1.0191262718,1.0111965371,1.0630812143
M2,1.0346604751,0.9977719456,1.0198681385,1.0031347767,1.0449597618,1.0122810588
