Prey / Predator,D,N,P1,P2,M1,M2
D,0.8483680811,0.8446173268,0.8547996804,0.8436861930,0.8504018089,0.8501669367
N,0.8396914596,0.8285347907,0.8348265463,0.8331236022,0.8373966748,0.8311862601
P1,0.8516205101,0.8334879934,0.8415177508,0.8348275177,0.8407665887,0.8402267569
P2,0.8403529702,0.8306108475,0.8438352327,0.8330507986,0.8410231999,0.8425588760
M1,0.8516661651,0.8306446471,0.8460193254,0.8347041148,0.8369360146,0.8461486705
M2,0.8402377586,0.8336037853,0.8447862753,0.8366735821,0.8500151063,0.8376513792
