Prey / Predator,D,N,P1,P2,M1,M2
D,0.8936083277,0.5417128666,0.8601050010,0.8841583556,0.8341779387,0.8999439105
N,0.8980165919,0.9903342594,0.9552816703,0.9577402757,0.9578968364,0.9542492307
P1,0.9677912800,0.9326693611,0.9543539850,0.9175298595,0.9489278753,0.9177583033
P2,0.9302152463,0.9423344046,0.9163321952,0.9538959276,0.9021061619,0.9615372025
M1,0.9699415369,0.9100058855,0.9530098805,0.9061349355,0.9451759804,0.8979796703
M2,0.9312302900,0.9577939801,0.9274692993,0.9570516583,0.9158261053,0.9626981323
