Prey / Predator,D,N,P1,P2,M1,M2
D,1.0412246815,1.0728302485,1.0539372581,1.0685354594,1.0486549223,1.0772341040
N,1.0779147876,1.0374527076,1.0824653126,1.0541176042,1.0656599644,1.0756805865
P1,1.0413242340,1.0493122713,1.0644469972,1.0815766414,1.0443087638,1.1127087718
P2,1.0464482341,1.0546949309,1.0588434935,1.0492653639,1.0663392766,1.0646441834
M1,1.0416131278,1.0544978366,1.0719842445,1.1061151110,1.0569330424,1.1562444351
M2,1.0461434805,1.0493929250,1.0700596098,1.0361910925,1.0976264799,1.0567625153
