prey,predator,prey_payoff,predator_payoff
D,D,1.1215642333,0.8457473126
N,N,1.1400489862,0.8187770654
P1,P1,1.1269550950,0.8392912489
D,M2,1.1320030798,0.8471695784
N,M2,1.0785628114,0.8385556413
D,P1,1.1542212076,0.8350389633
P1,D,1.0993757422,0.8467271002
D,M1,1.1631302051,0.8314274591
N,P1,1.0693917616,0.8422305744
N,M1,1.0976426148,0.8327671840
D,P2,1.1442282162,0.8422283204
N,P2,1.1077662081,0.8287482660
P1,N,1.1715882338,0.8268378979
D,N,1.1691906860,0.8356966074
N,D,1.0593407999,0.8423867111
P1,P2,1.1062300405,0.8497158223
P1,M2,1.0743270631,0.8613936743
P1,M1,1.1446167153,0.8331100955
P2,P2,1.1204222275,0.8309750516
M1,M1,1.1239142409,0.8350305862
P2,D,1.0859961785,0.8395639674
P2,N,1.1434976101,0.8249121522
M1,D,1.0860909528,0.8467940356
M1,N,1.1576128254,0.8248061909
P2,M1,1.1222236317,0.8286252790
P2,M2,1.1031915994,0.8368993550
M1,P1,1.1071826751,0.8407206957
M1,P2,1.0732534378,0.8568007449
M2,D,1.0992658797,0.8395737563
M2,N,1.1574839301,0.8269380191
P2,P1,1.1152092749,0.8307009454
M1,M2,1.0415448851,0.8680962269
M2,M2,1.1234435273,0.8352519771
M2,P2,1.1416656778,0.8288038831
M2,P1,1.1270105875,0.8323390243
M2,M1,1.1314482478,0.8311751950
