Prey / Predator,D,N,P1,P2,M1,M2
D,1.1023928623,1.0678109558,1.1376984993,1.1151652944,1.1467399827,1.1007403409
N,1.0693245303,1.1226838909,1.0780701424,1.1060083003,1.0965450978,1.0869354162
P1,1.0448027585,1.1467215715,1.1257666447,1.0345858718,1.1400058181,1.0117215101
P2,1.0842987032,1.1100377646,1.1088843075,1.1187663678,1.1174845467,1.1018546328
M1,1.0323482574,1.1239045497,1.1063528378,1.0123030046,1.1228223312,0.9943338821
M2,1.0976325394,1.1328279100,1.1220882465,1.1362371833,1.1266142839,1.1216584656
