Prey / Predator,D,N,P1,P2,M1,M2
D,1.0404361691,1.2010795616,1.0681644412,1.0534420548,1.0594569710,1.0612464310
N,1.0152973724,1.0368050521,1.0513946943,1.0341649274,1.0424930039,1.0443798445
P1,1.0327690817,1.0452906372,1.0418557291,1.0598293886,1.0310803033,1.0796502672
P2,1.0417929586,1.0873219530,1.0526255629,1.0277967380,1.0269344726,1.0405905783
M1,1.0328293321,1.0873628199,1.0459504930,1.0732317368,1.0341106586,1.1327435144
M2,1.0417356524,1.0453478198,1.0332733266,1.0237861479,1.0614203142,1.0356434571
