Prey / Predator,D,N,P1,P2,M1,M2
D,1.0457459085,0.9908652903,1.0535101878,1.0705159911,1.0473145262,1.0790460744
N,1.0838151349,0.9874836681,1.1007955083,1.0651069771,1.0783871031,1.0909911339
P1,1.0420058514,0.9892597811,1.0669052495,1.0883316008,1.0460918223,1.1475134991
P2,1.0524633204,0.9881638791,1.0700053627,1.0520089354,1.0771384239,1.0686515107
M1,1.0425277749,0.9881651256,1.0763629413,1.1412759774,1.0597854668,1.1798115482
M2,1.0517601277,0.9892566738,1.0803150565,1.0382792985,1.0993220046,1.0591198953
