Prey / Predator,D,N,P1,P2,M1,M2
D,1.1133035885,1.1506150417,1.1184145900,1.1368975751,1.1290407235,1.1228155711
N,1.0566792406,1.1062052672,1.0745038741,1.0881800088,1.0765948122,1.0839287449
P1,1.0840388026,1.1431231455,1.1146947438,1.1272202672,1.1191511554,1.1155863229
P2,1.0819788535,1.1197872780,1.0872651503,1.1087049589,1.0894672657,1.0926296675
M1,1.0709736934,1.1340064085,1.0972657504,1.1145859674,1.1123169459,1.0914419604
M2,1.0953790665,1.1290948783,1.0934039115,1.1163551109,1.0787312998,1.1110492824
