Prey / Predator,D,N,P1,P2,M1,M2
D,1.0406999706,1.1319884423,1.0640124224,1.0679857527,1.0586227634,1.0763127177
N,1.0576914256,1.0306310031,1.0551502143,1.0419069765,1.0494295980,1.0476102317
P1,1.0567691392,1.0371369456,1.0578170251,1.1329915835,1.0492743540,1.1552909655
P2,1.0297476584,1.0608309991,1.0483922713,1.0429104903,1.0332016782,1.0566223806
M1,1.0567678597,1.0609212353,1.0635742896,1.1484149171,1.0501603987,1.1797865641
M2,1.0297557209,1.0372294046,1.0398478489,1.0419360747,1.0374353398,1.0505830777
