Prey / Predator,D,N,P1,P2,M1,M2
D,0.7665950804,0.5711415969,0.6935530097,0.7505067973,0.7091495128,0.7355133904
N,0.6794764359,0.8303247014,0.7248589210,0.7756892435,0.7615506110,0.7385249188
P1,0.6671713121,0.8507896250,0.7577948976,0.6588132085,0.7789700456,0.5957063577
P2,0.7464246132,0.7195646964,0.6675808298,0.7766451466,0.7796870539,0.7313048683
M1,0.6632333860,0.7232269224,0.7222767654,0.6062143974,0.7672017926,0.4035989577
M2,0.7508467270,0.8456650125,0.7701053190,0.7885818840,0.7948597919,0.7672159872
