Prey / Predator,D,N,P1,P2,M1,M2
D,0.8542738744,0.7773044249,0.8537559520,0.8424896581,0.8639368325,0.8267320787
N,0.7221283570,0.8229213215,0.6896332745,0.7804820908,0.7591942194,0.7083899816
P1,0.8595314682,0.8214864943,0.8256709821,0.8091294570,0.8583195630,0.7636836938
P2,0.8007600969,0.8181153179,0.7663464354,0.8430509580,0.7641297868,0.8101144864
M1,0.8537199784,0.8232021531,0.8020497259,0.7699698621,0.8339814858,0.6082989056
M2,0.8040955456,0.8164023314,0.7618729131,0.8682925528,0.6668696123,0.8348121951
