Prey / Predator,D,N,P1,P2,M1,M2
D,1.0539062977,1.1028552509,1.0564366778,1.0661714046,1.0509222653,1.0746926641
N,1.1108240916,1.0625193408,1.1291370775,1.0827648784,1.0941289259,1.1192533264
P1,1.0466162145,1.0749718629,1.0679547868,1.0796849638,1.0509416789,1.1029768670
P2,1.0728269111,1.0691137680,1.0919670439,1.0532225572,1.0940923814,1.0702905538
M1,1.0470097787,1.0691238235,1.0772607626,1.0974174045,1.0607990444,1.1843150558
M2,1.0736161645,1.0749896404,1.0976340239,1.0428053722,1.1506637879,1.0603335380
