Prey / Predator,D,N,P1,P2,M1,M2
D,1.1089942805,1.1276124417,1.1341674967,1.1264403307,1.1445917824,1.1119595275
N,1.0656167231,1.1134906026,1.0752854772,1.1014169454,1.0913206392,1.0843710429
P1,1.0649330856,1.1414328713,1.1239729947,1.0991127866,1.1372021204,1.0794967709
P2,1.0836395489,1.1142786037,1.0982134389,1.1172184784,1.1061098968,1.0993270384
M1,1.0522189603,1.1284902425,1.1039034624,1.0790162366,1.1212244592,1.0624242446
M2,1.0970271912,1.1275389637,1.1104815859,1.1335787743,1.1102349750,1.1199248409
